player_id,player_display_name,player_name,player_full_name,batting_style,bowling_style,birthdate,country_id,list_team_ids
7850,,Deep Bora,Deep Bora,Right-hand bat,,01/10/72,2,520
7851,,Rajesh Boora,Rajesh Boora,Right-hand bat,,03/09/77,2,633
7852,,Henry Bond,Henry Hendley Bond,,,1873-06-13,2,53
7853,,Maninder Singh,Maninder Singh Bola,Right-hand bat,Slow left-arm orthodox,25/09/81,2,578
7854,,Dweepinder Bola,Dweepinder Singh Bola,Right-hand bat,,08/09/82,2,704
7855,,Harsha Bokade,Harsha Pundlik Bokade,Right-hand bat,Right-arm medium-fast,26/02/91,2,660
7856,,Virendra Boddlu,Virendra Surendra Boddlu,Right-hand bat,Right-arm medium,18/11/74,2,951
7857,,Virendra Boddalu,Virendra Surendra Boddalu,Right-hand bat,Right-arm medium,18/12/74,2,951
7858,,Anant Bochare,Anant Hemchandra Bochare,Left-hand bat,Slow left-arm orthodox,23/10/84,2,294
7859,,Bobby Yadav,Bobby Yadav,Right-hand bat,Right-arm medium-fast,22/12/97,2,329
7860,,Aftabuddin Alam,Aftabuddin Alam,Right-hand bat,Right-arm offbreak,17/11/93,2,929
7861,,Afroz Khan,Afroz Khan,Right-hand bat,Right-arm medium,08/07/84,2,929
7862,,Mohammad Afroj,Mohammad Afroj,Right-hand bat,Right-arm medium,06/11/86,2,847
7863,,Aditya Tyagi,Aditya Tyagi,Left-hand bat,Slow left-arm orthodox,08/12/98,2,549
7864,,Aditya Singh,Aditya Singh,Right-hand bat,Right-arm medium,21/02/89,2,305
7865,,Aditya Patil,Aditya Patil,Right-hand bat,Right-arm medium,27/12/91,2,1211
7866,,T Aditya,Thyagarajan Aditya,Right-hand bat,Legbreak,07/11/78,2,977
7867,,RA Aditya,Ramakant Angle Aditya,Right-hand bat,Right-arm offbreak,02/11/83,2,810
7868,,HN Aditya,HN Aditya,Right-hand bat,Right-arm offbreak,11/10/95,2,1211
7869,,Adithya Ganesh,Adithya Ganesh,Left-hand bat,,09/10/91,2,563
7870,,Adithya Arun,Adithya Arun,Right-hand bat,Right-arm medium-fast,26/08/94,2,478
7871,,Adil Reshi,Adil Reshi,Right-hand bat,Right-arm medium,01/02/89,2,112
7872,,Lakshminarayana Adhikary,Lakshminarayana Adhikary,Right-hand bat,Right-arm bowler,05/03/84,2,816
7873,,Bobby Dutta,Bobby Dutta,Right-hand bat,Right-arm medium,17/04/81,2,391
7874,,Azaruddin Bloch,Azaruddin Momadrafikbhai Bloch,Right-hand bat,Right-arm offbreak,01/02/85,2,310
7875,,Asif Bloach,Asif Abbasbhai Bloach,Right-hand bat,,27/12/80,2,634
7876,,Bivek Singh,Bivek Singh,Right-hand bat,Right-arm offbreak,10/12/89,2,579
7877,,Saujan Biswas,Saujan Swapan Biswas,Right-hand bat,Slow left-arm orthodox,14/12/84,2,79
7878,,Sayan Biswas,Sayan Kumar Biswas,Right-hand bat,,06/10/01,2,11
7879,,Rajib Biswas,Rajib Biswas,Left-hand bat,Slow left-arm orthodox,13/03/86,2,339
7880,,Misthun Biswas,Misthun Subirranjan Biswas,Right-hand bat,Right-arm medium,28/12/88,2,3
7881,,Mayukh Biswas,Mayukh Biswas,Right-hand bat,Right-arm offbreak,05/03/86,2,79
7882,,Subit Biswal,Subit Biswal,Right-hand bat,Right-arm medium,08/09/82,2,151
7883,,Ranjib Biswal,Ranjib Biswal,Right-hand bat,Right-arm offbreak,21/09/70,2,151
7884,,Raj Biswa,Raj Raju Biswa,Right-hand bat,Right-arm offbreak,15/10/93,2,821
7885,,Jay Bista,Jay Gokul Bista,Right-hand bat,Right-arm offbreak,23/12/95,2,"1161,592,463"
7886,,Robin Bist,Robin Bist,Right-hand bat,Right-arm offbreak,02/11/87,2,"174,81,677,929,771"
7887,,Neeraj Bist,Neeraj Ramprasad Bist,Right-hand bat,Right-arm medium,03/04/90,2,430
7888,,Kiran Ramling Adhav,Kiran Ramling Adhav,Left-hand bat,Slow left-arm orthodox,05/09/83,2,769
7889,,Jignesh Adaatiya,Jignesh Vinodrai Adatiya,Left-hand bat,Left-arm medium,04/09/81,2,634
7890,,Mehul Adatia,Mehul Himatlal Adatia,Right-hand bat,Right-arm offbreak,21/04/77,2,308
7891,,Adarsh Balakrishna,Adarsh Balakrishna,Right-hand bat,Right-arm medium,10/02/94,2,833
7892,,Previn Achuthan,Previn Vadaryattil Achuthan,Right-hand bat,Right-arm medium-fast,17/10/87,2,64
7893,,Vipin Acharya,Vipin Krishnachandra Acharya,Right-hand bat,,19/09/77,2,98
7894,,Madhusudan Acharya,Madhusudan Sridhar Acharya,Left-hand bat,Right-arm offbreak,17/04/84,2,"329,951"
7895,,Manoj Acharya,Manoj Acharya,Right-hand bat,Right-arm medium,17/08/92,2,885
7896,,Bhavani Acharya,Bhavani Shankar Acharya,Left-hand bat,Left-arm medium,14/07/78,2,929
7897,,Priyanka Acharjee,Priyanka Anil Acharjee,Right-hand bat,Right-arm medium-fast,10/12/90,2,
7898,,Mithun Acharjee,Mithun Acharjee,Right-hand bat,Right-arm medium,31/12/87,2,821
7899,,Chetan Bist,Chetan Dinesh Bist,Right-hand bat,,03/09/89,2,929
7900,,Bagheshwar Bist,Bagheshwar Hayatsingh Bist,,,01/07/82,2,633
7901,,Manvinder  Bisla,Manvinder Sultansingh Bisla,Right-hand bat,,27/12/84,2,"1096,633,578,733,92,262,510,1186"
7902,,Bisht,Rajinder Singh Bisht,Right-hand bat,,01/11/81,2,1145
7903,,Robinsingh Bisht,Robinsingh Bisht,Right-hand bat,Right-arm medium,02/11/87,2,190
7904,,PS Bisht,Pratap Singh Bisht,Right-hand bat,Right-arm medium,13/03/72,2,816
7905,,Puneet Bisht,Puneet Bisht,Right-hand bat,,15/06/86,2,"704,81,112,1182"
7906,,Neelam Bisht,Neelam Bisht,Right-hand bat,Right-arm offbreak,05/06/96,2,158
7907,,Himanshu Bisht,Himanshu Bisht,Right-hand bat,Legbreak,17/11/96,2,178
7908,,Ekta Bisht,Ekta Bisht,Left-hand bat,Slow left-arm orthodox,08/02/86,2,"661,1191,664"
7909,,Shweta Bishnoi,Shweta Deepak Bishnoi,Right-hand bat,Right-arm medium-fast,12/08/92,2,
7910,,Rajesh Bishnoi,Rajesh Barsingharam Bishnoi,Left-hand bat,Slow left-arm orthodox,25/01/90,2,845
7911,,Rajesh Bishnoi,Rajesh Bishnoi,Right-hand bat,Right-arm medium-fast,08/10/87,2,"929,1186"
7912,,Chaitanya Bishnoi,Chaitanya Bishnoi,Left-hand bat,Slow left-arm orthodox,25/08/94,2,"516,980,1145,651,633"
7913,,Rouf Bisati,Rouf Ghulamnabi Bisati,Right-hand bat,Right-arm offbreak,11/01/79,2,112
7914,,Udit Birla,Udit Alok Birla,Right-hand bat,Right-arm medium,17/11/89,2,"98,773"
7915,,Aryaman Birla,Aryaman Vikram Birla,Left-hand bat,Slow left-arm orthodox,09/07/97,2,"98,445"
7916,,Alan Bird,Alan Carlos Bird,Right-hand bat,,06/02/12,2,665
7917,,Bipul Sharma,Bipul Sharma,Left-hand bat,Slow left-arm orthodox,28/09/83,2,"882,733,677,262,545,594,1020,336"
7918,,Bipin Singh,Bipin Singh,,Right-arm medium,20/12/78,2,151
7919,,K Bipin,K Bipin,Right-hand bat,Right-arm medium,21/08/86,2,434
7920,,Binwant Singh,Binwant Singh,Right-hand bat,Right-arm offbreak,06/10/82,2,895
7921,,Stuart Binny,Stuart Terence Roger Binny,Right-hand bat,Right-arm medium,03/06/84,2,"1035,1033,768,977,38,445,1186,505"
7922,,Sanjog Binkar,Sanjog Nandlal Binkar,Right-hand bat,Right-arm medium-fast,16/03/86,2,951
7923,,Rohan Biniwale,Rohan Ravindra Biniwale,Right-hand bat,Legbreak,13/01/85,2,884
7924,,Suniket Bingewar,Suniket Sunilrao Bingewar,Right-hand bat,Right-arm medium,21/11/93,2,"951,290,340"
7925,,Kaushal Acharjee,Kaushal Kushmohan Acharjee,Right-hand bat,Right-arm medium,30/12/90,2,821
7926,,Achari,Krishna Dhanunjaya Achari,Right-hand bat,Legbreak,04/05/88,2,12
7927,,Nagaraj Achar,Bhavani Subbaraya Nagaraj Achar,Right-hand bat,Legbreak,10/05/85,2,977
7928,,Alfred Absolem,Alfred Absolem,Right-hand bat,Right-arm medium,23/01/86,2,"430,1033,812"
7929,,Abrar Khan,Mohammad Abrar Khan,Right-hand bat,Right-arm medium,08/12/73,2,750
7930,,Abrar Ahmed,Abrar Ahmed,Right-hand bat,Right-arm offbreak,31/07/71,2,430
7931,,Vadada Abraham,Vadada Abraham,Right-hand bat,,23/06/87,2,
7932,,Herbert Abraham,Herbert Joseph Abraham,Right-hand bat,Right-arm medium,27/07/76,2,"1134,1178"
7933,,Love Ablish,Love Ablish,Right-hand bat,Right-arm medium-fast,03/12/82,2,"882,768,262,594"
7934,,Abinash Saha,Abinash Saha,Right-hand bat,,23/05/92,2,695
7935,,Abid Salam,Abid Salam Raher,Right-hand bat,Left-arm medium,01/03/84,2,112
7936,,Abid Nabi,Abid Nabi,Right-hand bat,Right-arm medium,26/12/85,2,"126,112,73,538"
7937,,Abid Khan,Abid Khan,Right-hand bat,Right-arm medium-fast,01/12/85,2,248
7938,,Abhishek Yadav,Abhishek Yadav,Left-hand bat,,08/06/95,2,"695,387"
7939,,Abhishek Singh,Abhishek Singh Thakur,Right-hand bat,,12/11/84,2,697
7940,,Abhishek Singh,Abhishek Singh,Right-hand bat,Right-arm medium,20/12/86,2,363
7941,,Abhishek Sharma,Abhishek Sharma,Right-hand bat,Right-arm offbreak,20/12/94,2,387
7942,,Bimal Singh,Bimal Singh,Right-hand bat,Right-arm offbreak,05/12/87,2,465
7943,,Azhar Bilakhia,Azharuddin Anjum Bilakhia,Right-hand bat,Right-arm medium,31/05/86,2,"294,1096,308,1032,92"
7944,,Nadarajapillai Bijumon,Nadarajapillai Bijumon,Right-hand bat,Right-arm medium,22/02/76,2,
7945,,Bijay Subba,Bijay Kumar Subba,Right-hand bat,Right-arm medium,08/10/94,2,1020
7946,,Kunwar Bidhuri,Kunwar Bidhuri,Left-hand bat,Right-arm medium,24/04/96,2,"704,1145"
7947,,Bibek Diyali,Bibek Diyali,Right-hand bat,,25/05/89,2,1020
7948,,Tshering Bhutia,Tshering Wangdi Bhutia,Right-hand bat,Right-arm offbreak,27/11/95,2,1020
7949,,Sanjay Bhutia,Sanjay Bhutia,Right-hand bat,Right-arm offbreak,04/08/87,2,465
7950,,Rinzing Bhutia,Rinzing Namgyal Bhutia,Right-hand bat,Right-arm medium,17/08/86,2,1020
7951,,Mandup Bhutia,Mandup Bhutia,Right-hand bat,Right-arm medium,25/12/94,2,1020
7952,,Karma Bhutia,Karma Thinlay Bhutia,Left-hand bat,,20/06/95,2,1020
7953,,Dawa Tshering Bhutia,Dawa Tshering Bhutia,Left-hand bat,Left-arm medium,31/10/86,2,465
7954,,Abhishek Sharma,Abhishek Sharma,Left-hand bat,Slow left-arm orthodox,04/09/00,2,"81,92,990,895,336"
7955,,Abhishek Mohan,Abhishek Mohan,Left-hand bat,Right-arm medium,15/12/92,2,64
7956,,Abhishek Kaushik,Abhishek Kaushik,Left-hand bat,,13/12/85,2,549
7957,,Abhishek Gupta,Abhishek Gupta,Right-hand bat,,30/09/90,2,594
7958,,Abhishek Goswami,Abhishek Goswami,Right-hand bat,Right-arm offbreak,06/11/97,2,"92,993"
7959,,Abhishek Chaudhary,Abhishek Chaudhary,Right-hand bat,Right-arm medium,29/03/87,2,854
7960,,Abhishek Bhat,Abhishek Bhat,Right-hand bat,Right-arm medium,19/11/89,2,634
7961,,Abhishek Shah,Abhishek Shah,Right-hand bat,Right-arm offbreak,07/10/87,2,70
7962,,Kumar Abhishek,Kumar Abhishek,Left-hand bat,Left-arm medium,07/12/88,2,190
7963,,Kanwar Abhinay,Kanwar Abhinay Singh,Right-hand bat,Right-arm fast-medium,16/06/91,2,733
7964,,Abhinav Puri,Abhinav Puri,Left-hand bat,Right-arm offbreak,22/07/94,2,538
7965,,Abhinav Kumar,Abhinav Kumar,Right-hand bat,,07/11/84,2,"1096,430"
7966,,M Abhinav,M Abhinav,Right-hand bat,Legbreak,16/09/94,2,
7967,,Mundekatt Thankappan,Mundekatt Abhilash Thankappan,Right-hand bat,,02/12/85,2,866
7968,,Malakaj Abhilash,Malakaj Mahendrakar Abhilash,Left-hand bat,Right-arm medium,27/04/90,2,434
7969,,Abhijit,Abhijit Singh,Left-hand bat,Slow left-arm orthodox,04/12/81,2,112
7970,,Abhijeet Saket,Abhijeet Saket,Right-hand bat,Right-arm medium,03/08/95,2,1126
7971,,Abhijeet Garg,Abhijeet Garg,Right-hand bat,Legbreak googly,26/12/95,2,594
7972,,Abhay Joshi,Abhay Joshi,Right-hand bat,Right-arm offbreak,17/08/83,2,232
7973,,Vithal Bhuskute,Vithal Mangesh Bhuskute,Right-hand bat,Right-arm medium,31/10/71,2,769
7974,,Bhushan Verma,Bhushan Prabhu Dayal Verma,Right-hand bat,,17/08/84,2,98
7975,,Bharat Bhushan,Bharat Bhushan,Right-hand bat,Right-arm medium-fast,03/09/73,2,594
7976,,Bhusan Subba,Bhusan Subba,Right-hand bat,Right-arm medium,08/10/94,2,1020
7977,,Bhupinder Singh,Bhupinder Singh,Right-hand bat,,19/11/70,2,594
7978,,Bhupinder Singh,Bhupinder Singh Saini,Right-hand bat,Right-arm medium,28/12/80,2,704
7979,,Bhupinder Singh,Bhupinder Singh Saini,,,28/12/80,2,92
7980,,Bhupinder Singh,Bhupinder Singh,Right-hand bat,,15/11/86,2,990
7981,,Jogeswar Bhumij,Jogeswar Chaliya Bhumij,Right-hand bat,Right-arm fast-medium,01/07/92,2,339
7982,,Ricky Bhui,Ricky Kannakumar Bhui,Right-hand bat,Legbreak googly,29/09/96,2,"473,92,336"
7983,,Rohit Bharadwaj,Rohit Bharadwaj,Right-hand bat,Slow left-arm orthodox,20/01/86,2,430
7984,,Joy Bhowmik,Joy Bhowmik,Right-hand bat,Right-arm medium,10/02/84,2,821
7985,,Avishek Bhowmick,Avishek Pradip Bhowmick,Left-hand bat,Legbreak,07/04/89,2,1031
7986,,Sangram Bhosle,Sangram Vijay Bhosle,Right-hand bat,Right-arm offbreak,25/04/72,2,387
7987,,Abdul Safar,V Salim Abdul Safar,Left-hand bat,Slow left-arm orthodox,02/07/93,2,72
7988,,Abdul Rashid,Abdul Rashid,Left-hand bat,Left-arm medium,12/04/86,2,847
7989,,Abdul Khalek,Abdul Khalek,,,14/03/88,2,560
7990,,Abbas Raza,Abbas Raza,Right-hand bat,Right-arm medium-fast,04/02/82,2,329
7991,,Abbas Ali,Syed Abbas Ali,Left-hand bat,Right-arm offbreak,20/02/76,2,"126,768,98,821"
7992,,Tahir Abbas,Tahir Abbas,Right-hand bat,Right-arm offbreak,24/12/84,2,329
7993,,Salim Abbas,Salim Abbas,Right-hand bat,,06/11/84,2,835
7994,,KA Aashrith,Kataputur Ashok Aashrith,Right-hand bat,Legbreak,10/01/87,2,360
7995,,Jairaj Bhosle,Jairaj Bhosle,Right-hand bat,Legbreak,25/09/81,2,294
7996,,Viraj Bhosale,Viraj Suresh Bhosale,Right-hand bat,,04/04/92,2,"294,435,659"
7997,,Abdul Kadar,Dawood Muzawar Abdul Kadar,Right-hand bat,Right-arm medium,05/03/82,2,810
7998,,Agrani Bhosale,Agrani Suresh Bhosale,Right-hand bat,Right-arm medium,27/08/83,2,769
7999,,Nikita Bhor,Nikita Sopan Bhor,Right-hand bat,Right-arm medium-fast,19/11/98,2,422
8000,,Shailesh Bhondekar,Shailesh Namdeo Bhondekar,Right-hand bat,Right-arm medium,09/12/91,2,951
8001,,Sandeep Bhoite,Sandeep Shankav Bhoite,Right-hand bat,Right-arm medium,20/09/86,2,866
8002,,Ajit Bhoite,Ajit Prataprao Bhoite,Right-hand bat,Right-arm offbreak,09/10/76,2,294
8003,,Vinayak Bhoir,Vinayak Narayan Bhoir,Left-hand bat,Legbreak googly,02/09/88,2,1161
8004,,Prashan Bhoir,Prashan Bhoir,Right-hand bat,Right-arm medium-fast,12/05/85,2,"769,1161"
8005,,DS Bhoir,Darshan Shantaram Bhoir,Right-hand bat,Right-arm medium,19/09/82,2,1161
8006,,Chetanraj Bhoimbar,Chetanraj Mohanrao Bhoimbar,Right-hand bat,Right-arm offbreak,11/09/80,2,769
8007,,Usha Bhogade,Usha Ramchandra Bhogade,Right-hand bat,Left-arm medium,30/10/71,2,916
8008,,Bhima Rao,P Bhima Rao,Right-hand bat,Right-arm offbreak,25/11/87,2,"483,1033,878"
8009,,Kunnala Bhimarao,Kunnala Bhimarao,Right-hand bat,Slow left-arm orthodox,06/12/94,2,"835,12,1187,473,1119,576"
8010,,Nitin Bhille,Nitin Shahu Bhille,Right-hand bat,,18/08/89,2,"1134,1178,1078,387"
8011,,Vishal Bhilare,Vishal Rajaram Bhilare,Left-hand bat,,25/08/84,2,769
8012,,Kishor Bhikane,Kishor Prakash Bhikane,Right-hand bat,Right-arm fast-medium,18/12/87,2,"769,419"
8013,,Varun Aaron,Varun Raymond Aaron,Right-hand bat,Right-arm fast,29/10/89,2,"1035,704,81,1062,262,510,445,1186"
8014,,Aamir Sofi,Aamir Ashraf Sofi,Right-hand bat,Right-arm offbreak,07/11/92,2,112
8015,,Aamir Aziz,Aamir Aziz Sofi,Right-hand bat,Slow left-arm orthodox,12/08/90,2,112
8016,,Awijit Singh,Awijit Singh,Right-hand bat,,09/01/90,2,929
8017,,Digamber Attri,Digamber Singh Attri,Right-hand bat,Right-arm medium,18/04/85,2,310
8018,,Sangram Atitkar,Sangram Dilip Atitkar,Right-hand bat,Right-arm offbreak,23/01/88,2,769
8019,,Arminder Singh,Arminder Singh,Left-hand bat,,18/01/91,2,520
8020,,Ananya Upendran,Ananya Upendran,Right-hand bat,Right-arm medium,23/10/91,2,116
8021,,Amzad Ali,Amzad Ali,Right-hand bat,,27/09/91,2,520
8022,,Palani  Amarnath,Palani Amarnath,Right-hand bat,Right-arm medium,01/06/82,2,"516,266,291"
8023,,Habeeb Ahmed,Habeeb Ahmed,Right-hand bat,,07/11/87,2,430
8024,,Gurkirat Ahluwalia,Gurkirat Singh Ahluwalia,Right-hand bat,Right-arm medium,26/07/88,2,594
8025,,Mohammed Abid Khan,Mohammed Abid Khan,Right-hand bat,Right-arm medium,01/12/85,2,329
8026,,Sohil Bhengade,Sohil Vijay Bhengade,Left-hand bat,Right-arm offbreak,28/04/85,2,951
8027,,Sanket Bhaye,Sanket Shivdatta Bhaye,Right-hand bat,Right-arm medium,20/02/86,2,592
8028,,Bhavik Patel,Bhavik Patel,Right-hand bat,Right-arm medium,04/05/91,2,806
8029,,Shishir  Bhavane,Shishir Anil Bhavane,Left-hand bat,Right-arm offbreak,24/09/91,2,1186
8030,,Jaydeep Bhatti,Jaydeep Harish Bhatti,Left-hand bat,Legbreak googly,06/09/87,2,634
8031,,Ajay Bhatti,Ajay Bhatti,Left-hand bat,,28/09/70,2,112
8032,,Abhimanyu Singh,Abhimanyu Singh,Right-hand bat,Right-arm offbreak,07/05/92,2,310
8033,,Samitinjoy Bhattacharya,Samitinjoy Ashim Bhattacharya,Right-hand bat,Right-arm offbreak,02/01/93,2,951
8034,,Pathasarathi Bhattacharya,Parthasarathi Asutosh Bhattacharya,Right-hand bat,,27/08/86,2,79
8035,,Arindam Bhattacharya,Arindam Bhattacharya,Right-hand bat,,10/03/86,2,363
8036,,Rajib Bhattacharjee,Rajib Bhattacharjee,Right-hand bat,,27/09/85,2,339
8037,,Parthasarathi Bhattacharjee,Parthasarathi Asutosh Bhattacharjee,Right-hand bat,Right-arm offbreak,27/08/86,2,123
8038,,Koushik Bhattacharjee,Koushik Bhattacharjee,Left-hand bat,Left-arm medium,10/05/79,2,387
8039,,Joydeep Bhattacharjee,Joydeep Bidhanchandra Bhattacharjee,Right-hand bat,Right-arm offbreak,28/12/95,2,"821,700"
8040,,Dwaipayan Bhattacharjee,Dwaipayan Tarakeswar Bhattacharjee,Right-hand bat,Right-arm offbreak,02/11/93,2,700
8041,,Totan Bhattacahrjee,Totan Tapan Bhattacahrjee,Right-hand bat,Right-arm medium,15/06/89,2,
8042,,Vaibhav Bhatt,Vaibhav Bhatt,Right-hand bat,,25/11/95,2,178
8043,,Vikas Bhatt,Vikas Bhatt,Right-hand bat,Legbreak,10/06/85,2,878
8044,,Tushar Bhatt,Tushar Jogeshbnai Bhatt,Right-hand bat,Right-arm offbreak,04/10/78,2,308
8045,,Shyamal Bhatt,Shyamal Gaurangbhai Bhatt,Right-hand bat,Right-arm medium-fast,07/02/78,2,308
8046,,Sachindra Bhatt,Sachindra Bhatt,Right-hand bat,Right-arm medium,23/10/82,2,98
8047,,Rujul Bhatt,Rujul Haren Bhatt,Left-hand bat,Right-arm offbreak,24/04/86,2,308
8048,,Rohit Bhatt,Rohit Bhatt,Right-hand bat,Right-arm medium,23/11/87,2,305
8049,,Prakash Bhatt,Prakash Jitendrabhai Bhatt,Right-hand bat,,28/01/70,2,634
8050,,Markesh Bhatt,Markesh Sushilkumar Bhatt,Right-hand bat,Right-arm medium,17/11/84,2,592
8051,,Jignesh Bhatt,Jignesh Mahendra Bhatt,,,02/05/75,2,308
8052,,Bhargav Bhatt,Bhargav Ashok Bhatt,Left-hand bat,Slow left-arm orthodox,13/05/90,2,"835,294,659,755,677,658,262"
8053,,Abhishek Bhatt,Abhishek Rameshkumar Bhatt,Right-hand bat,Right-arm medium,19/09/89,2,885
8054,,Arshad Bhatt,Arshad Bhatt,Right-hand bat,,29/09/76,2,112
8055,,Sanjay Bhatri,Sanjay Bhatri,Right-hand bat,Legbreak,18/09/86,2,847
8056,,Vijesh Bhatnagar,Vijesh Rajeshchandra Bhatnagar,Right-hand bat,Right-arm medium,24/12/80,2,929
8057,,Vijay Bhatnagar,Vijay Bhatnagar,Right-hand bat,,21/01/76,2,821
8058,,Sunny Bhatnagar,Sunny Bhatnagar,Right-hand bat,Slow left-arm orthodox,02/07/82,2,1196
8059,,Ratnadeep Bhatnagar,Ratnadeep Bhatnagar,Right-hand bat,Legbreak,04/01/86,2,878
8060,,Gaurav Bhatnagar,Gaurav Mahendra Bhatnagar,Right-hand bat,,08/12/83,2,241
8061,,Ashutosh Bhatnagar,Ashutosh Bhatnagar,Right-hand bat,,27/09/85,2,783
8062,,SP Bhatkar,Siddarth Pramod Bhatkar,Left-hand bat,Legbreak,28/09/82,2,1161
8063,,Raju Bhatkal,Raju Ravi Bhatkal,Right-hand bat,Right-arm medium,01/09/85,2,"977,969,311,1186"
8064,,Rahul Bhatkal,Rahul Ravi Bhatkal,Right-hand bat,Legbreak,06/07/86,2,
8065,,Rithesh Bhatkal,Rithesh Bhatkal,Right-hand bat,Right-arm offbreak,16/05/93,2,150
8066,,Munish Bhatiya,Munish Bhatiya,Left-hand bat,Right-arm medium,24/11/86,2,580
8067,,Yastika Bhatia,Yastika Harish Bhatia,Left-hand bat,Slow left-arm orthodox,11/01/00,2,
8068,,Vishal Bhatia,Vishal Bhatia,Right-hand bat,Slow left-arm orthodox,06/12/81,2,733
8069,,Taniya Bhatia,Taniya Bhatia,Right-hand bat,,28/11/97,2,"338,1191,158"
8070,,Saket Bhatia,Saket Bhatia,Right-hand bat,Right-arm medium,06/10/78,2,"387,929"
8071,,Rajat Bhatia,Rajat Bhatia,Right-hand bat,Right-arm medium-fast,22/10/79,2,"704,81,510,445,541,291,178"
8072,,Manish Bhatia,Manish Bhatia,Left-hand bat,Right-arm medium,24/11/86,2,594
8073,,Gaurav Bhatia,Gaurav Anilkumar Bhatia,Right-hand bat,,18/01/91,2,821
8074,,Suboth Bhati,Subodh Bhati,Right-hand bat,Right-arm medium,29/09/90,2,704
8075,,Lalit Bhati,Lalit Devendermukhiya Bhati,Right-hand bat,Right-arm offbreak,23/04/90,2,633
8076,,Prayag Bhati,Prayag Jitendra Bhati,Right-hand bat,Right-arm offbreak,24/09/91,2,"769,419"
8077,,Naresh Bhati,Naresh Bhati,Right-hand bat,Legbreak,23/11/84,2,"847,312"
8078,,Abhishek Bhati,Abhishek Rajendersingh Bhati,Right-hand bat,Right-arm medium,08/09/89,2,633
8079,,Arpit Bhatewara,Arpit Subash Bhatewara,Right-hand bat,,03/01/94,2,294
8080,,Gandhar Bhatawadekar,Gandhar Vikas Bhatawadekar,Right-hand bat,Right-arm offbreak,08/07/93,2,387
8081,,Sudarsan Bhatacharjee,Sudarsan Bhatacharjee,Left-hand bat,Slow left-arm orthodox,28/01/85,2,1175
8082,,Rohit Bhat,Rohit Bansi Lal Bhat,Right-hand bat,Right-arm medium,02/06/87,2,112
8083,,MI Bhat,Muzaffar Iqbal Bhat,Right-hand bat,,05/06/82,2,112
8084,,Vishnu Bhat,Keerthi Vishnu Bhat,Left-hand bat,Slow left-arm orthodox,07/04/82,2,1134
8085,,Utkarsh Bhaskar,Utkarsh Bhaskar,Right-hand bat,Right-arm offbreak,21/07/99,2,1126
8086,,Harish Bhaskar,Harish Kumar Bhaskar,Right-hand bat,,16/07/71,2,310
8087,,Zubin Bharucha,Zubin Minoo Bharucha,Right-hand bat,Right-arm medium,08/01/70,2,"1161,1085"
8088,,Arvind Bhartiya,Arvind Prakash Bhartiya,Right-hand bat,,22/10/87,2,238
8089,,Verma Bharti,Verma Bharti,Right-hand bat,Right-arm medium,12/03/80,2,39
8090,,Bharti Sharma,Bharti Sharma,Right-hand bat,,17/01/84,2,158
8091,,Rajat Bharti,Rajat Bharti,Right-hand bat,Right-arm offbreak,06/04/85,2,566
8092,,Aman Bharti,Aman Bharti,Right-hand bat,Right-arm offbreak,15/01/93,2,826
8093,,Amber Bhargava,Amber Bhargava,Left-hand bat,,25/09/85,2,847
8094,,NP Bhareth,NP Bhareth,Right-hand bat,Right-arm medium,01/11/85,2,1153
8095,,Vijay Bhardwaj,Vijay Mahender Bhardwaj,Right-hand bat,Right-arm medium,10/12/91,2,821
8096,,N Bhardwaj,Naveen Bhardwaj,Right-hand bat,Right-arm medium,26/09/83,2,329
8097,,Apurwa Bhardwaj,Apurwa Laluram Bhardwaj,Right-hand bat,Right-arm medium-fast,05/09/87,2,664
8098,,Bharat Reddy,Koyya Bharat Reddy,Right-hand bat,Legbreak googly,02/10/89,2,835
8099,,Bharath Shankar,Kumaran Bharath Shankar,Right-hand bat,Right-arm offbreak,20/05/94,2,"563,739"
8100,,Bharath Kumar,PSS Bharath Kumar Varma,Right-hand bat,Right-arm offbreak,23/05/87,2,430
8101,,Bharath Kondaji,Bharath Kondaji,Left-hand bat,Slow left-arm orthodox,22/09/91,2,150
8102,,Sattanathan Bharathwaj,Sattanathan Gopalan Bharathwaj,Right-hand bat,Right-arm medium,27/05/84,2,977
8103,,Rangarajan Bharathkumar,Rangarajan Bharathkumar,Right-hand bat,,06/05/84,2,291
8104,,Thitte Bharath,Thitte Jagannatharao Bharath,Right-hand bat,Legbreak,22/07/86,2,969
8105,,Narasimha Bharath,Narasimha Bharath,Right-hand bat,Right-arm medium,03/08/89,2,
8106,,Bharath,KV Bharath,Right-hand bat,,10/02/84,2,1153
8107,,KN Bharath,Kondajji Nagaiah Bharath,Right-hand bat,Right-arm bowler,06/12/94,2,129
8108,,BN Bharath,BN Bharath,Right-hand bat,Right-arm medium,01/11/85,2,1186
8109,,Srikar Bharat,Kona Srikar Bharat,Right-hand bat,,03/10/93,2,"835,81,677,1141,658"
8110,,Narendra Bharali,Narendra Bharali,Left-hand bat,Slow left-arm orthodox,11/03/87,2,3
8111,,Sathish Bharadwaj,Sathish Bharadwaj,Right-hand bat,Legbreak googly,23/07/92,2,129
8112,,Rohit Bharadwaj,Rohit Bharadwaj,Right-hand bat,Right-arm offbreak,20/01/86,2,1203
