player_id,player_display_name,player_name,player_full_name,batting_style,bowling_style,birthdate,country_id,list_team_ids
2196,,Hemanga Baruah,Hemanga Baruah,Left-hand bat,Right arm Pace,14/03/66,2.0,"159,555"
2197,,Avi Barot,Avi Arunbhai Barot,Right-hand bat,Right arm Off spin,25/06/92,2.0,"183,480,555"
2198,SB Bangar,Sanjay Bangar,Sanjay Bapusaheb Bangar,Right-hand bat,Right arm Pace,11/10/72,2.0,"349,263,280,428"
2199,,Subroto Banerjee,Subroto Tara Banerjee,Right-hand bat,Right arm Pace,13/02/69,2.0,"349,460,555"
2200,,Suvojit Banerjee,Suvojit Swapan Banerjee,Right-hand bat,Right arm Off spin,21/03/85,2.0,"460,326,549"
2201,,Rohan Banerjee,Rohan Bijesh Banerjee,Left-hand bat,Right arm Pace,10/12/88,2.0,"225,555,280"
2202,,Amit Banerjee,Amit Ajoy Banerjee,Left-hand bat,Left arm Orthodox,25/10/87,2.0,"460,549"
2203,,Saurabh Bandekar,Saurabh Sushant Bandekar,Right-hand bat,Right arm Pace,16/11/87,2.0,"324,555,584"
2204,,Arun Bamal,Arun Bamal,Left-hand bat,Left arm Orthodox,02/06/97,2.0,"367,76"
2205,,Abhinav Bali,Abhinav Bali,Right-hand bat,Left arm Orthodox,02/06/85,2.0,"292,63,329"
2206,L Balaji,Lakshmipathy Balaji,Lakshmipathy Balaji,Right-hand bat,Right arm Pace,27/09/81,2.0,"349,411,535,280,384"
2207,,Ankush Bains,Ankush Katkar Singh Bains,Right-hand bat,,16/12/95,2.0,"411,388,329,555,74,10"
2208,,Sairaj Bahutule,Sairaj Vasant Bahutule,Left-hand bat,Right arm wrist spin,06/01/73,2.0,"349,165,159,103,370,71,481"
2209,S Badrinath,S Badrinath,Subramaniam Badrinath,Right-hand bat,Right arm Off spin,30/08/80,2.0,"349,411,584,384"
2210,,Hemang Badani,Hemang Kamal Badani,Left-hand bat,Left arm Orthodox,14/11/76,2.0,"349,411,384,481"
2211,,Rohan  Bhosale,Rohan Udaysingh Bhosale,Right-hand bat,Right arm Pace,30/09/88,2.0,"103,428"
2212,AR Bawne,Ankit Bawne,Ankit Ramdas Bawne,Right-hand bat,Right arm Off spin,17/12/92,2.0,"388,103"
2213,,Abhisek Banerjee,Abhisek Banerjee,Right-hand bat,Right arm Off spin,18/05/84,2.0,"460,280"
2214,ER Dwivedi,Eklavya Dwivedi,Eklavya Rakesh Dwivedi,Right-hand bat,,22/07/88,2.0,"411,148,364,487"
2215,,Mrinmoy Dutta,Mrinmoy Khirud Dutta,Left-hand bat,Left arm Pace,24/11/98,2.0,"159,149,107"
2216,,Samar Dubhashi,Samar Shravan Dubhashi,Right-hand bat,,22/09/95,2.0,"324,538,451"
2217,,Saurabh Dubey,Saurabh Sureshnath Dubey,Right-hand bat,Right arm Off spin,01/12/88,2.0,"257,487"
2218,S Dube,Shivam Dube,Shivam Dube,Left-hand bat,Right arm Pace,26/06/93,2.0,"370,584"
2219,P Dubey,Praveen Dubey,Praveen Dubey,Right-hand bat,Right arm wrist spin,01/07/93,2.0,"14,584"
2220,,Robin D'Souza,Robin Tito D'Souza,Right-hand bat,Right arm Pace,02/05/80,2.0,"324,451"
2221,R Dravid,Rahul Dravid,Rahul Sharad Dravid,Right-hand bat,Right arm Off spin,11/01/73,2.0,"349,371,146,259,106,14,343,227,74,584"
2222,AP Dole,Aditya Dole,Aditya Pradip Dole,Right-hand bat,Right arm Pace,09/10/87,2.0,"103,74"
2223,,Sumeet Dogra,Sumeet Dogra,Right-hand bat,Right arm Off spin,29/11/69,2.0,"292,480"
2224,P Dogra,Paras Dogra,Paras Dogra,Right-hand bat,Right arm wrist spin,19/11/84,2.0,"148,329,535,280,204,74"
2225,,Ajay Divecha,Ajay Vithaldas Divecha,Right-hand bat,Right arm Pace,17/03/40,2.0,"292,103,370"
2226,AB Dinda,Ashok Dinda,Ashok Bhimchandra Dinda,Right-hand bat,Right arm Pace,25/03/84,2.0,"349,460,388,522,280,364,10,584"
2227,,Sorabji Colah,Sorabji Hormasji Munchersha Colah,Right-hand bat,Right arm Pace,22/09/02,2.0,"349,370"
2228,,John Cocks,John James Crofts Cocks,,,1895-02-18,2.0,"245,314"
2229,,Digvijay Singh,Digvijay Singh Rawat,Right-hand bat,Right arm wrist spin,14/07/90,2.0,"487,449"
2230,,Sameer Dighe,Sameer Sudhakar Dighe,Right-hand bat,,08/10/68,2.0,"349,370"
2231,,Royston Dias,Royston Harold Dias,Left-hand bat,Left arm Pace,30/01/93,2.0,"388,442"
2232,,Rakesh Dhurv,Rakesh Vinubhai Dhurv,Left-hand bat,Left arm Orthodox,12/05/81,2.0,"183,17"
2233,,Saahil Dhuri,Saahil Suhas Dhuri,Right-hand bat,Right arm Pace,25/06/84,2.0,"324,279"
2234,,Rohit Dhruw,Rohit Kumar Dhruw,Right-hand bat,Right arm Off spin,21/05/82,2.0,"432,161"
2235,MS Dhoni,MS Dhoni,Mahendra Singh Dhoni,Right-hand bat,Right arm Pace,07/07/81,2.0,"349,146,334,411,10"
2236,,Gaurav Dhiman,Gaurav Dhiman,Right-hand bat,Right arm Pace,16/12/86,2.0,"555,293,465,584"
2237,S Dhawan,Shikhar Dhawan,Shikhar Dhawan,Left-hand bat,Right arm Off spin,05/12/85,2.0,"349,263,292,388,63,522,465,206"
2238,,Avik Chowdhury,Avik Sripati Chowdhury,Right-hand bat,Right arm Pace,16/11/84,2.0,"460,326,280"
2239,,Deepak Chougule,Deepak Ashok Chougule,Right-hand bat,Right arm Off spin,01/04/84,2.0,"555,14,293,32"
2240,R Dhawan,Rishi Dhawan,Rishi Dhawan,Right-hand bat,Right arm Pace,19/02/90,2.0,"349,329,535,280,465"
2241,,Pankaj Dharmani,Pankaj Dharmani,Right-hand bat,,27/09/74,2.0,"349,535,234"
2242,A Choudhary,Aniket Choudhary,Aniket Vinod Choudhary,Right-hand bat,Left arm Pace,28/01/90,2.0,"535,474,584"
2243,,Sapan Chopra,Sapan Chopra,Right-hand bat,Right arm Pace,29/05/67,2.0,"234,76"
2244,P Chopra,Prashant Chopra,Prashant Chopra,Right-hand bat,Right arm wrist spin,07/10/92,2.0,"329,74"
2245,,Nikhil Chopra,Nikhil Chopra,Right-hand bat,Right arm Off spin,26/12/73,2.0,"349,292,487"
2246,,Rumeli Dhar,Rumeli Dhar,Right-hand bat,Right arm Pace,09/12/83,2.0,"460,563"
2247,,Sayajirao Dhanawade,Sayajirao Dattajirao Dhanawade,Right-hand bat,Right arm wrist spin,05/01/28,2.0,"103,474"
2248,A Chopra,Aakash Chopra,Aakash Chopra,Right-hand bat,Right arm Off spin,19/09/77,2.0,"349,292,329,280,227,474,74"
2249,SD Chitnis,Siddharth Chitnis,Siddharth Dilip Chitnis,Right-hand bat,Right arm Off spin,06/05/87,2.0,"535,465,442,74"
2250,,Avnish Dhaliwal,Avnish Singh Dhaliwal,Right-hand bat,Right arm wrist spin,14/09/92,2.0,"432,161,339"
2251,B Chipli,Bharat Chipli,Bharat Chipli,Right-hand bat,Right arm Pace,27/01/83,2.0,"263,388,14,293,584"
2252,,Jyot Chhaya,Jyot Bhagyesh Chhaya,Right-hand bat,Right arm wrist spin,03/12/89,2.0,"122,511"
2253,,Bikram Chetri,Bikram Bijoy Chetri,Right-hand bat,Left arm Pace,06/10/89,2.0,"159,107"
2254,,Chetan Sharma,Chetan Sharma,Left-hand bat,,24/07/81,2.0,"292,480"
2255,,Rahul Dewan,Rahul Dewan,Right-hand bat,Right arm Off spin,15/07/86,2.0,"480,318"
2256,,Mrunal Devdhar,Mrunal Hemant Devdhar,Right-hand bat,Right arm Pace,16/12/92,2.0,"122,511"
2257,KH Devdhar,Kedar Devdhar,Kedar Hemant Devdhar,Right-hand bat,,14/12/89,2.0,"122,263"
2258,PP Chawla,Piyush Chawla,Piyush Pramod Chawla,Left-hand bat,Right arm wrist spin,24/12/88,2.0,"349,555,535,280,475,44,487"
2259,TU Deshpande,Tushar Deshpande,Tushar Uday Deshpande,Right-hand bat,Right arm Pace,15/05/95,2.0,"370,442"
2260,AA Chavan,Ankeet Chavan,Ankeet Anil Chavan,Left-hand bat,Left arm Orthodox,28/10/85,2.0,"370,465,442,74"
2261,,Arjunsinh Chavada,Arjunsinh Dolatsinh Chavada,Right-hand bat,Right arm Pace,12/01/76,2.0,"122,17"
2262,,Rajesh Chauhan,Rajesh Kumar Chauhan,Right-hand bat,Right arm Off spin,19/12/66,2.0,"349,80"
2263,,Nileshkumar Chauhan,Nileshkumar Babulal Chauhan,Right-hand bat,Left arm Orthodox,30/09/83,2.0,"183,137"
2264,,Jay Chauhan,Jay Mahesh Chauhan,Right-hand bat,Left arm Orthodox,06/10/92,2.0,"17,137"
2265,,Pratik Desai,Pratik Desai,Right-hand bat,Right arm wrist spin,25/12/89,2.0,"103,76"
2266,,Shivam Chaudhary,Shivam Chaudhary,Right-hand bat,Right arm Off spin,04/08/97,2.0,"487,449"
2267,,Nikhil Chaudhary,Nikhil Chaudhary,Right-hand bat,Right arm Off spin,04/05/96,2.0,"234,500,9"
2268,,Ishwar Chaudhary,Ishwar Haribhai Chaudhary,Right-hand bat,Right arm Pace,10/07/88,2.0,"183,555,280,492"
2269,,Harvik Desai,Harvik Manishbhai Desai,Right-hand bat,,04/10/99,2.0,"555,137"
2270,,Amogh Sunil Desai,Amogh Sunil Desai,Right-hand bat,Right arm Off spin,26/08/92,2.0,"324,286"
2271,,Writtick Chatterjee,Writtick Bijoy Chatterjee,Right-hand bat,Right arm Off spin,28/09/92,2.0,"460,549"
2272,,Utpal Chatterjee,Utpal Subodh Chatterjee,Left-hand bat,Left arm Orthodox,13/07/64,2.0,"349,460"
2273,,Deepak Dogra,Deepak Dogra,Left-hand bat,Left arm Orthodox,15/10/91,2.0,"265,416"
2274,,Rahul Chandrol,Rahul Shivam Chandrol,Right-hand bat,,18/10/00,2.0,"80,161,339"
2275,,Ram Dayal,Ram Dayal,Right-hand bat,Right arm Pace,29/10/88,2.0,"265,416"
2276,,Noel David,Noel Arthur David,Right-hand bat,Right arm Off spin,26/02/71,2.0,"349,230"
2277,,Siddharth Chandrakar,Siddharth Maheshkumar Chandrakar,Right-hand bat,Right arm Off spin,23/02/93,2.0,"432,161,339"
2278,,Utkarsh Chandra,Utkarsh Saurabh Chandra,Right-hand bat,Right arm Pace,24/03/83,2.0,"116,487,449"
2279,A Chandila,Ajit  Chandila,Ajit  Chandila,Right-hand bat,Right arm Off spin,05/12/83,2.0,"388,480,74"
2280,UBT Chand,Unmukt Chand,Unmukt Bharat Thakur Chand,Right-hand bat,Right arm Off spin,26/03/93,2.0,"292,388,522,555,465,74"
2281,,Deep Dasgupta,Deep Biplab Dasgupta,Right-hand bat,,07/06/77,2.0,"349,460"
2282,,Pritam Chakraborty,Pritam Biplab Chakraborty,Right-hand bat,Right arm Pace,16/09/94,2.0,"326,549,555"
2283,,G Chaitra,Gopalakrishna Chaitra,Right-hand bat,Right arm Pace,20/08/81,2.0,"361,14"
2284,,PS Chaitanya Reddy,PS Chaitanya Reddy,Left-hand bat,Right arm Off spin,15/10/95,2.0,"230,581"
2285,,Dasari Chaitanya,Dasari Gangadhara Janardhana Chaitanya,Right-hand bat,Right arm wrist spin,09/12/97,2.0,"165,281"
2286,RD Chahar,Rahul Chahar,Rahul Desraj Chahar,Right-hand bat,Right arm wrist spin,04/08/99,2.0,"465,474,16"
2287,DL Chahar,Deepak Chahar,Deepak Lokandersingh Chahar,Right-hand bat,Right arm Pace,07/08/92,2.0,"349,411,522,474,74,10"
2288,YS Chahal,Yuzvendra Chahal,Yuzvendra Singh Chahal,Right-hand bat,Right arm wrist spin,23/07/90,2.0,"349,480,465,584"
2289,,Shiv Sunder Das,Shiv Sunder Das,Right-hand bat,Right arm Pace,05/11/77,2.0,"349,279"
2290,,Rishav Das,Rishav Kalapkanti Das,Right-hand bat,Right arm Off spin,16/12/89,2.0,"149,107"
2291,,Gaurav Chabra,Gaurav Chabra,Right-hand bat,Right arm Pace,19/11/87,2.0,"292,280"
2292,KC Cariappa,KC Cariappa,Konganda Charamanna Cariappa,Right-hand bat,Right arm wrist spin,13/04/94,2.0,"251,535,280"
2293,,Pushkaraj Chavan,Pushkaraj Sudhakar Chavan,Left-hand bat,Left arm Orthodox,18/05/89,2.0,"442,74"
2294,,Krishna Das,Krishna Das,Right-hand bat,Right arm Pace,12/10/90,2.0,"159,555"
2295,H Das,Halhadar Das,Halhadar Das,Right-hand bat,,10/12/86,2.0,"263,279"
2296,DB Das,Debabrata Das,Debabrata Baidya Das,Right-hand bat,Right arm wrist spin,22/09/86,2.0,"460,555,280"
2297,,Akshay Darekar,Akshay Arun Darekar,Left-hand bat,Left arm Orthodox,31/07/88,2.0,"522,103"
2298,,Amit Dani,Amit Pramod Dani,Right-hand bat,Right arm Pace,30/06/73,2.0,"324,370"
2299,,Ankit Dane,Ankit Shankarlal Dane,Right-hand bat,Right arm Pace,01/04/90,2.0,"80,339"
2300,,Vijay Dahiya,Vijay Dahiya,Right-hand bat,,10/05/73,2.0,"349,292"
2301,,Sandeep Dahad,Sandeep Bhalkrishna Dahad,Left-hand bat,Left arm Pace,26/12/76,2.0,"324,103,370,257"
2302,,Mayank Dagar,Mayank J Dagar,Right-hand bat,Left arm Orthodox,11/11/96,2.0,"555,535"
2303,,Mukul Dagar,Mukul Dagar,Left-hand bat,,17/12/90,2.0,"367,555"
2304,,Kevin D'Costa,Kevin Caetano D'Costa,Right-hand bat,Right arm Pace,17/09/94,2.0,"324,451"
2305,Gurkeerat Singh,Gurkeerat Singh Mann,Gurkeerat Rupinder Singh,Right-hand bat,Right arm Off spin,29/06/90,2.0,"349,388,522,535,234,584"
2306,,Gurjindar Maan,Gurjindar Dilanajsingh Maan,Right-hand bat,Right arm Off spin,08/09/94,2.0,"122,511"
2307,,Gurinder Singh,Gurinder Rajpal Singh,Right-hand bat,Left arm Orthodox,09/07/92,2.0,"234,257"
2308,,Onkar Gurav,Onkar Dattaram Gurav,Right-hand bat,,29/06/88,2.0,"555,370"
2309,,Eklak Ahmid,Eklak Ahmid,Left-hand bat,Left arm Pace,12/10/84,2.0,"460,280"
2310,,Napoleon Einstein,Napoleon Einstein,Right-hand bat,Right arm Off spin,16/08/89,2.0,"411,555,384"
2311,Sunny Gupta,Sunny Gupta,Sunny Gupta,Right-hand bat,Right arm Off spin,27/09/88,2.0,"388,384"
2312,,Ranjan Gupta,Ranjan Gupta,Right-hand bat,Right arm Off spin,11/12/80,2.0,"292,480"
2313,,Praveen Gupta,Praveen Gupta,Left-hand bat,Left arm Orthodox,08/12/86,2.0,"487,386"
2314,,Abhimanyu Easwaran,Abhimanyu Ranganathanparmashwaran Easwaran,Right-hand bat,Right arm wrist spin,06/09/95,2.0,"460,549"
2315,,Ghulam Guard,Ghulam Mustafa Guard,Left-hand bat,Left arm Pace,12/12/25,2.0,"349,183,370"
2316,K Gowtham,Krishnappa Gowtham,Krishnappa Gowtham,Right-hand bat,Right arm Off spin,20/10/88,2.0,"465,74"
2317,,Robert Gourlay,Robert Alan Gourlay,Right-hand bat,Right arm Pace,24/07/04,2.0,"460,245"
2318,,Gourav Gupta,Gourav Gupta,Right-hand bat,Right arm Off spin,06/11/84,2.0,"500,9"
2319,,Yere Goud,Yere Karekal Thippana Goud,Right-hand bat,Right arm wrist spin,27/11/71,2.0,"14,428"
2320,SP Goswami,Shreevats Goswami,Shreevats Pratyush Goswami,Left-hand bat,,18/05/89,2.0,"460,555,280,74,584,206"
2321,,Jhulan Goswami,Jhulan Nishit Goswami,Right-hand bat,Right arm Pace,25/11/82,2.0,"123,563"
2322,S Gopal,Shreyas Gopal,Shreyas Gopal,Right-hand bat,Right arm wrist spin,04/09/93,2.0,"555,14,465,74,286"
2323,,Nithin Gopal,Nithin Gopal,Right-hand bat,Right arm Pace,01/07/75,2.0,"166,312,251"
2324,,Gautam Gopal,Gautam Gopal,Right-hand bat,,12/07/72,2.0,"279,474"
2325,MS Gony,Manpreet Gony,Manpreet Singh Gony,Right-hand bat,Right arm Pace,04/01/84,2.0,"349,411,263,148,535,234"
2326,RV Gomez,Raiphi Gomez,Raiphi Vincent Gomez,Right-hand bat,Right arm Pace,16/10/85,2.0,"24,321,555,333,32,364,74"
2327,,Yogesh Golwalkar,Yogesh Ashok Golwalkar,Left-hand bat,Right arm wrist spin,13/02/80,2.0,"467,535,80,242"
2328,,Jayaraman Gokulakrishnan,Jayaraman Gokulakrishnan,Right-hand bat,Right arm Pace,04/01/73,2.0,"159,324,384"
2329,K Goel,Karan Goel,Karan Goel,Left-hand bat,Right arm Off spin,24/12/86,2.0,"535,234,500"
2330,,Daryl Ferrario,Daryl Sunder Ferrario,Right-hand bat,Right arm Off spin,07/05/98,2.0,"555,484"
2331,Y Gnaneswara Rao,Gnaneswara Rao,Yalaka Gnaneswara Rao,Right-hand bat,Right arm Pace,25/08/84,2.0,"165,32"
2332,,CR Gnaneshwar,Chengalpet Rajan Gnaneshwar,Right-hand bat,Right arm Off spin,15/10/97,2.0,"165,281"
2333,,Girinath Reddy,Pareddy Girinath Reddy,Right-hand bat,Right arm Pace,08/10/98,2.0,"165,281"
2334,,Uppara Girinath,Uppara Murali Sambavi Girinath,Right-hand bat,Right arm Off spin,09/10/98,2.0,"165,281"
2335,FY Fazal,Faiz Fazal,Faiz Yakub Fazal,Left-hand bat,Right arm Pace,07/09/85,2.0,"349,522,555,428,74,481"
2336,,Samad Fallah,Samad Mohammed Fallah,Left-hand bat,Left arm Pace,02/05/85,2.0,"103,74"
2337,,Sayan Ghosh,Sayan Sankar Ghosh,Right-hand bat,Right arm Pace,16/09/92,2.0,"460,549,388,280"
2338,,Smit Ghosh,Smit Ashok Ghosh,Right-hand bat,Right arm Pace,03/06/94,2.0,"122,511"
2339,,Subhadeep Ghosh,Subhadeep Ghosh,Right-hand bat,Right arm Off spin,13/11/68,2.0,"159,428"
2340,,Faiz Ahmed,Faiz Ahmed,Left-hand bat,Right arm Off spin,28/03/95,2.0,"428,449"
2341,,Koushik Ghosh,Koushik Biplab Ghosh,Left-hand bat,Right arm Off spin,25/12/92,2.0,"460,549"
2342,AN Ghosh,Arindam Ghosh,Arindam Nanigopal Ghosh,Right-hand bat,Right arm Pace,19/10/86,2.0,"460,555,280,428"
2343,,Wyankatrao Ghorpade,Wyankatrao Narsimharao Ghorpade,,,01/01/04,2.0,"122,183"
2344,,Jayasinghrao Ghorpade,Jaysinghrao Mansinghrao Ghorpade,Right-hand bat,Right arm wrist spin,02/10/30,2.0,"349,122"
2345,,Pratik Ghodadra,Pratik Keshavlal Ghodadra,Right-hand bat,Right arm Pace,25/01/92,2.0,"122,511"
2346,,Feroze Ghayas,Feroze Ghayas,Right-hand bat,Right arm Pace,03/05/73,2.0,"292,480"
2347,,Prathamesh Gawas,Prathamesh Chandrakant Gawas,Left-hand bat,,10/05/94,2.0,"324,538,451"
2348,RS Gavaskar,Rohan Gavaskar,Rohan Sunil Gavaskar,Left-hand bat,Left arm Orthodox,20/02/76,2.0,"349,460,280"
2349,,Narayanan Gautam,Narayanan Gautam,Right-hand bat,Right arm Pace,19/09/67,2.0,"324,384"
2350,,Harsh Gautam,Harsh Gautam,Right-hand bat,Right arm Pace,07/11/86,2.0,"415,555"
2351,CM Gautam,Chidhambaram Gautam,Chidhambaram Muralidharen Gautam,Right-hand bat,,08/03/86,2.0,"388,14,465,584,286"
2352,,Amitkumar Gautam,Amitkumar Vedprakash Gautam,Right-hand bat,Right arm wrist spin,10/10/95,2.0,"474,16"
2353,,Aditya Garhwal,Aditya Narendra Garhwal,Right-hand bat,Right arm wrist spin,15/04/96,2.0,"280,474,16"
2354,PK Garg,Priyam Garg,Priyam K Garg,Right-hand bat,Right arm Pace,30/11/00,2.0,"555,386,449"
2355,,Lakshay Garg,Lakshay Arunkumar Garg,Right-hand bat,Right arm Pace,10/10/95,2.0,"324,538,451"
2356,,Deepraj Gaonkar,Deepraj Devdas Gaonkar,Right-hand bat,Right arm Pace,04/04/98,2.0,"324,538,451"
2357,,Aamir Gani,Aamir Abdul Gani,Right-hand bat,Right arm Off spin,27/08/96,2.0,"549,555"
2358,SC Ganguly,Sourav Ganguly,Sourav Chandidas Ganguly,Left-hand bat,Right arm Pace,08/07/72,2.0,"349,146,460,156,555,280,155,227,51,364"
2359,,Ganesh Satish,Ganesh Satish,Right-hand bat,,15/03/88,2.0,"555,14,293,286"
2360,,Seethraman Ganesh Kumar,Seethraman Ganesh Kumar,Right-hand bat,Right arm Off spin,08/09/76,2.0,"159,384"
2361,,Dodda Ganesh,Doddanarasiah Ganesh,Right-hand bat,Right arm Pace,30/06/73,2.0,"349,14"
2362,,Devang Gandhi,Devang Jayant Gandhi,Right-hand bat,Right arm Pace,06/09/71,2.0,"349,460,135,535"
2363,C Ganapathy,Chandrasekar Ganapathy,Chandrasekar Ganapathy,Right-hand bat,Right arm Pace,10/06/81,2.0,"411,522,384"
2364,G Gambhir,Gautam Gambhir,Gautam Gambhir,Left-hand bat,Right arm wrist spin,14/10/81,2.0,"349,292,388,512,280"
2365,RD Gaikwad,Ruturaj Gaikwad,Ruturaj Dashrat Gaikwad,Right-hand bat,Right arm Off spin,31/01/97,2.0,"411,103"
2366,,Ganesh Gaikwad,Ganesh Babanrao Gaikwad,Right-hand bat,Right arm Off spin,04/12/87,2.0,"103,364"
2367,Gagandeep Singh,Gagandeep Singh,Gagandeep Singh,Right-hand bat,Right arm Pace,03/10/81,2.0,"535,234"
2368,,Shatrunjay Gaekwad,Shatrunjay Anshuman Gaekwad,Left-hand bat,Right arm Off spin,03/09/83,2.0,"122,511,280"
2369,,Mohammad Hyder,Mohammad Ali Hyder,Right-hand bat,Right arm wrist spin,05/05/67,2.0,"166,555"
2370,,Sajjad Hussain,Mohammed Sajjad Zaheer Hussain,Right-hand bat,Right arm Pace,10/08/80,2.0,"159,257"
2371,,Murtuza Hussain,Murtuza Hussain,Right-hand bat,Right arm Pace,01/10/86,2.0,"280,370"
2372,,Mohit Hooda,Mohit Shamshersingh  Hooda,Right-hand bat,Right arm Pace,19/08/98,2.0,"480,367"
2373,DJ Hooda,Deepak Hooda,Deepak Jagbir Hooda,Right-hand bat,Right arm Off spin,19/04/95,2.0,"122,74,206"
2374,,Narendra Hirwani,Narendra Deepchand Hirwani,Right-hand bat,Right arm wrist spin,18/10/68,2.0,"349,460,80"
2375,,Mihir Hirwani,Mihir Narendra Hirwani,Right-hand bat,Right arm wrist spin,14/05/94,2.0,"80,161,339"
2376,,Dattaram Hindlekar,Dattaram Dharmaji Hindlekar,Right-hand bat,,01/01/09,2.0,"349,370"
2377,,Himmat Singh,Himmat Singh,Right-hand bat,Right arm Off spin,08/11/96,2.0,"292,63,415,584"
2378,,Akhil Herwadkar,Akhil Arvind Herwadkar,Left-hand bat,Right arm Off spin,31/10/94,2.0,"388,555,370,442"
2379,,Hemanth Kumar,Chandramouli Hemanth Kumar,Left-hand bat,Right arm Off spin,07/12/79,2.0,"333,384"
2380,,Shubhang Hegde,Shubhang Hegde,Left-hand bat,Left arm Orthodox,30/03/01,2.0,"312,14,293"
2381,,Rahul Hazarika,Rahul Gautam Hazarika,Left-hand bat,Right arm Off spin,31/05/93,2.0,"159,149,107"
2382,,Vikas Hathwala,Vikas Singh Hathwala,Left-hand bat,Left arm Pace,06/09/93,2.0,"63,415,76"
2383,,Mehdi Hassan,Syed Mehdi Hassan,Left-hand bat,Left arm Orthodox,03/02/90,2.0,"230,206"
2384,,Harvinder Singh,Harvinder Singh,Right-hand bat,Right arm Pace,23/12/77,2.0,"349,234,428"
2385,,Harsh Tyagi,Harsh Tyagi,Left-hand bat,Left arm Orthodox,23/12/99,2.0,"415,555"
2386,,Harshavardhan Naidu,Dharapu Harshavardhan Naidu,Left-hand bat,,05/11/93,2.0,"165,281"
2387,Harpreet Singh,Harpreet Singh,Harpreet Singh,Left-hand bat,Left arm Pace,06/03/74,2.0,"234,76"
2388,Harpreet Singh,Harpreet Singh,Harpreet Singh Bhatia,Left-hand bat,Right arm Pace,11/08/91,2.0,"432,555,280,80,364"
2389,Harpreet Brar,Harpreet Brar,Harpreet Brar,Left-hand bat,Left arm Orthodox,16/09/95,2.0,"535,500,9"
2390,Harmeet Singh (2),Harmeet Singh,Harmeet Singh,Left-hand bat,Left arm Orthodox,07/09/92,2.0,"555,370,74"
2391,Harbhajan Singh,Harbhajan Singh,Harbhajan Singh,Right-hand bat,Right arm Off spin,03/07/80,2.0,"349,146,411,512,155,465,465,234,128"
2392,,Habib Ahmed,Habib Ahmed,Right-hand bat,Right arm Off spin,15/03/39,2.0,"230,428"
2393,,Abey Kuruvilla,Abey Kuruvilla,Right-hand bat,Right arm Pace,08/08/68,2.0,"349,443,370"
2394,,Kunal Lal,Kunal Lal,Right-hand bat,Left arm Pace,17/01/84,2.0,"292,415"
2395,A Kumble,Anil Kumble,Anil Kumble,Right-hand bat,Right arm wrist spin,17/10/70,2.0,"349,146,14,434,51,584,128"
2396,,Thirunavukkarasu Kumaran,Thirunavukkarasu Kumaran,Right-hand bat,Right arm Pace,30/12/75,2.0,"349,384"
2397,,Suresh Kumar,Selvam Suresh Kumar,Right-hand bat,Right arm Off spin,20/03/85,2.0,"411,384"
2398,,Suresh Kumar,Suresh Kumar,Right-hand bat,Right arm Pace,21/12/72,2.0,"279,428"
2399,,Praveen Kumar,Praveenkumar Sakat Singh,Right-hand bat,Right arm Pace,02/10/86,2.0,"349,148,535,584,206,487"
2400,,Lovekesh Kumar,Lovekesh Kumar,Left-hand bat,,17/08/95,2.0,"480,367"
2401,B Kumar,Bhuvneshwar Kumar,Bhuvneshwar Kumar Singh,Right-hand bat,Right arm Pace,05/02/90,2.0,"349,522,364,584,206,487"
2402,,Sulakshan Kulkarni,Sulkashan Kashinath Kulkarni,Right-hand bat,,15/01/67,2.0,"159,80,370,428,481"
2403,,Nilesh Kulkarni,Nilesh Moreshwar Kulkarni,Left-hand bat,Left arm Orthodox,03/04/73,2.0,"349,370"
2404,DS Kulkarni,Dhawal Kulkarni,Dhawal Sunil Kulkarni,Right-hand bat,Right arm Pace,10/12/88,2.0,"349,148,522,555,370,465,74"
2405,Kuldeep Yadav,Kuldeep Yadav,Kuldeep Yadav,Left-hand bat,Left arm wrist,14/12/94,2.0,"349,522,555,280,465,487,449"
2406,,Sahil Kukreja,Sahil Omprakash Kukreja,Right-hand bat,,09/07/85,2.0,"535,370"
2407,,Amit Kuila,Amit Sahdev Kuila,Right-hand bat,Right arm Pace,09/07/95,2.0,"460,549"
2408,,Kshitiz Sharma,Kshitiz Sharma,Right-hand bat,Right arm Off spin,21/04/90,2.0,"102,411,292"
2409,,Jyotsnil Singh,Jyotsnil Singh,Right-hand bat,Right arm Off spin,15/12/97,2.0,"122,511"
2410,,Pochiah Krishnamurthy,Pochiah Krishnamurthy,Right-hand bat,Right arm wrist spin,12/07/47,2.0,"349,230"
2411,,Maddala Krishna Murthy,Maddala Krishna Murthy,Left-hand bat,,29/01/86,2.0,"165,281"
2412,,Venkatesh Iyer,Venkatesh Rajasekaran Iyer,Left-hand bat,Right arm Pace,25/12/94,2.0,"80,161"
2413,SS Iyer,Shreyas Iyer,Shreyas Santosh Iyer,Right-hand bat,Right arm wrist spin,06/12/94,2.0,"349,388,522,555,370,442"
2414,MC Juneja,Manprit Juneja,Manprit Charanjit Juneja,Right-hand bat,Right arm Off spin,12/09/90,2.0,"388,183,522,206"
2415,,AG Kripal Singh,Amritsar Govindsingh Kripal Singh,Right-hand bat,Right arm Off spin,06/08/33,2.0,"349,230"
2416,,Kranthi Kumar,Kranthi Kumar,Right-hand bat,Right arm Pace,21/12/93,2.0,"14,293"
