player_id,player_display_name,player_name,player_full_name,batting_style,bowling_style,birthdate,country_id,list_team_ids
3061,,Ayaz Tasawwar,Ayaz Tasawwar,Left-hand bat,Legbreak,10/12/90,5.0,"95,524"
3062,,Ayaz Jilani,Syed Ayaz Jilani,Right-hand bat,Right-arm offbreak,05/12/68,5.0,"449,418,486,57"
3063,,Awais Zia,Awais Zia,Left-hand bat,Right-arm offbreak,01/09/86,5.0,"208,532,184,285,29,373,397"
3064,,Attaullah,Attaullah,Right-hand bat,Right-arm medium-fast,22/02/89,5.0,"247,136"
3065,,Atiq Ahmed,Mohammad Atiq Ahmed,Right-hand bat,,11/06/86,5.0,"350,415,170"
3066,,Atiq-uz-Zaman,Atiq-uz-Zaman,Right-hand bat,,30/11/75,5.0,"208,342,418,317,162,576"
3067,,Atiq-ur-Rehman,Atiq-ur-Rehman,Right-hand bat,Right-arm fast-medium,01/01/64,5.0,"342,418"
3068,,Atiq-ur-Rehman,Atiq-ur-Rehman,Right-hand bat,Legbreak,24/04/84,5.0,"17,414"
3069,,Atif Rauf,Atif Rauf,Right-hand bat,Right-arm offbreak,03/03/64,5.0,"208,475,449,320"
3070,,Atif Maqbool,Atif Maqbool,Right-hand bat,Right-arm offbreak,21/11/81,5.0,"418,128,392,493,162,57,448"
3071,,Atif Mahmood,Atif Mahmood,Right-hand bat,Right-arm medium,22/12/76,5.0,"300,471"
3072,,Atif Jabbar,Rana Mohammad Atif Jabbar,Right-hand bat,Right-arm medium-fast,15/06/90,5.0,"524,163"
3073,,Atif Ashraf,Atif Ashraf Qureshi,Right-hand bat,,26/05/80,5.0,"449,206,90"
3074,,Atif Ali,Atif Ali Zaidi,Right-hand bat,Right-arm offbreak,26/06/84,5.0,"165,128,392,247,90"
3075,,Athar Laeeq,Athar Laeeq Khan,Right-hand bat,Right-arm fast-medium,10/02/71,5.0,"418,232"
3076,,Ata-ur-Rehman,Ata-ur-Rehman,Right-hand bat,Right-arm fast-medium,28/03/75,5.0,"208,266,320,486"
3077,,Ata-ur-Rehman,Ata-ur-Rehman,Right-hand bat,Right-arm medium,03/04/67,5.0,"266,449,418"
3078,,Ataullah,Ataullah,Right-hand bat,Right-arm medium,02/02/86,5.0,"350,461,232,334"
3079,,Asmatullah Mohmand,Asmatullah Mohmand,Right-hand bat,Right-arm offbreak,16/02/75,5.0,"162,179"
3080,,Aslam Sattar,Aslam Sattar Manganhar,Right-hand bat,Legbreak,05/03/85,5.0,"273,543"
3081,,Asim Rizvi,Asim Rizvi,Right-hand bat,Right-arm offbreak,01/09/71,5.0,"273,418"
3082,,Asim Munir,Asim Munir Butt,Right-hand bat,Right-arm offbreak,24/10/82,5.0,"525,17,557"
3083,,Asim Kamal,Mohammad Asim Kamal,Left-hand bat,Right-arm offbreak,31/05/76,5.0,"208,418,162,57"
3084,,Asim Butt,Mohammad Asim Butt,Right-hand bat,Right-arm fast-medium,01/03/79,5.0,"17,212,95,146"
3085,,Asif Zakir,Asif Zakir,Right-hand bat,,01/09/83,5.0,"418,165,128,392,493"
3086,,Asif Raza,Asif Raza,Left-hand bat,Right-arm fast-medium,11/01/87,5.0,"476,187"
3087,,Asif Raza,Asif Raza,Right-hand bat,Right-arm offbreak,08/11/78,5.0,"335,162,240"
3088,,Asif Mumtaz,Asif Mumtaz,Right-hand bat,Right-arm offbreak,03/10/88,5.0,"373,397"
3089,,Asif Mujtaba,Mohammad Asif Mujtaba,Left-hand bat,Slow left-arm orthodox,04/11/67,5.0,"208,418,34,57"
3090,,Asif Mohammad,Asif Mohammad,Right-hand bat,Right-arm offbreak,21/12/65,5.0,"300,418,57,373"
3091,,Asif Mahmood,Raja Asif Mahmood,Right-hand bat,Right-arm offbreak,18/12/75,5.0,"208,317,373"
3092,,Asif Khan,Asif Khan,Right-hand bat,Right-arm offbreak,15/02/90,5.0,"476,187,238,40"
3093,,Asif Hussain,Mohammad Asif Hussain,Right-hand bat,Right-arm offbreak,20/11/79,5.0,"300,146"
3094,,Asif Faridi,Asif Faridi,Right-hand bat,Right-arm fast-medium,04/04/64,5.0,"475,373"
3095,,Asif Ashfaq,Asif Ashfaq,Right-hand bat,Right-arm medium-fast,24/10/90,5.0,"476,401"
3096,,Asif Ali Saeed,Syed Asif Ali Saeed,Right-hand bat,Right-arm fast-medium,09/09/73,5.0,"475,449"
3097,,Asif Ali,Asif Ali,Right-hand bat,Right-arm medium-fast,01/10/91,5.0,"208,300,586,323"
3098,,Asif Ali,Asif Ali,Left-hand bat,Slow left-arm orthodox,13/04/89,5.0,"495,502,373,146"
3099,,Asif Afridi,Asif Khan Afridi,Left-hand bat,Left-arm medium-fast,25/12/86,5.0,"495,502,445"
3100,,Ashraf Bashir,Ashraf Bashir,Left-hand bat,Slow left-arm orthodox,01/01/76,5.0,"55,146"
3101,,Ashraf Ali,Ashraf Ali Khan,Right-hand bat,,04/05/82,5.0,"418,165,493,57"
3102,,Ashfaq Ahmed,Ashfaq Ahmed,Right-hand bat,Right-arm fast-medium,06/06/73,5.0,"208,320,486,57"
3103,,Ashfaq Ahmed,Mohammad Ashfaq Ahmed,Right-hand bat,Right-arm offbreak,26/03/85,5.0,"476,401,238,146"
3104,,Ashar Zaidi,Syed Ashar Ahmed Zaidi,Left-hand bat,Slow left-arm orthodox,13/07/81,5.0,"201,315,449,206,323,503,576"
3105,,Asghar Ali,Syed Asghar Ali,Right-hand bat,,11/06/24,5.0,"273,418"
3106,,Asfandyar Jafri,Syed Asfandyar Jafri,Right-hand bat,Left-arm medium,21/01/76,5.0,"273,57"
3107,,Asad Zarar,Mohammad Asad Zarar,Right-hand bat,Right-arm fast-medium,16/09/86,5.0,"300,586,232"
3108,,Asad Shafiq,Asad Shafiq,Right-hand bat,Right-arm offbreak,28/01/86,5.0,"208,165,128,392,392,493,334,235"
3109,,Asad Malik,Asad Mahmood Malik,Right-hand bat,Right-arm offbreak,06/03/71,5.0,"385,55"
3110,,Asad Iqbal,Asad Iqbal,Right-hand bat,Right-arm offbreak,24/11/66,5.0,"320,557"
3111,,Asad Baig,Mirza Asad Baig,Right-hand bat,Right-arm offbreak,26/11/88,5.0,"342,165,162,40"
3112,,Asad Ali,Asad Ali,Right-hand bat,Slow left-arm orthodox,27/08/91,5.0,"300,586"
3113,,Asad Ali,Asad Ali,Right-hand bat,Right-arm medium-fast,14/10/88,5.0,"208,300,586,459"
3114,,Asadullah Sumari,Asadullah Sumari,Right-hand bat,Right-arm medium-fast,22/06/86,5.0,"315,206"
3115,,Asadullah Butt,Asadullah Butt,Right-hand bat,Right-arm fast,15/08/70,5.0,"17,342,449,320,385,373"
3116,,Arun Lal,Arun Lal,Right-hand bat,Right-arm medium-fast,26/08/85,5.0,"247,136"
3117,,Arshad Khan,Arshad Khan,Right-hand bat,Right-arm offbreak,22/03/71,5.0,"208,266,315,167,587,390,247,136"
3118,,Arshad Hayat,Raja Arshad Hayat,Right-hand bat,Right-arm medium,01/01/66,5.0,"350,415,373,163"
3119,,Arsalan Arshad,Arsalan Arshad Bajwa,Left-hand bat,,30/05/94,5.0,"476,187,238"
3120,,Arif Butt,Mohammad Arif Butt,Right-hand bat,,10/06/72,5.0,"317,373"
3121,,Aqeel Aziz,Aqeel Aziz,Right-hand bat,Right-arm offbreak,30/06/78,5.0,"350,418,415"
3122,,Aqeel Anjum,Aqeel Ahmed Anjum,Left-hand bat,Right-arm medium,07/03/87,5.0,"273,543,232"
3123,,Aqeel Ahmed,Aqeel Ahmed,Right-hand bat,Right-arm offbreak,01/10/82,5.0,"100,300,146"
3124,,Anwar Khan,Anwar Khan Niazi,Right-hand bat,Right-arm medium-fast,01/01/45,5.0,"373,55"
3125,,Anwar Ali,Anwar Ali,Right-hand bat,Right-arm medium-fast,25/11/87,5.0,"208,165,128,493,334,57,40,235"
3126,,Anwar-ul-Haq,Anwar-ul-Haq,Right-hand bat,Legbreak,25/10/84,5.0,"449,448"
3127,,Anwaar Hafeez,Anwaar Hafeez,Right-hand bat,Right-arm offbreak,17/12/84,5.0,"187,232"
3128,,Anwaar Ali,Anwaar Ali,Right-hand bat,Legbreak,20/02/75,5.0,"273,146"
3129,,Anop Santosh,Anop Ravi Santosh Kumar,Right-hand bat,,23/06/91,5.0,"57,40"
3130,,Ansar Javed,Ansar Javed,Right-hand bat,Left-arm fast-medium,23/10/80,5.0,"415,170,304"
3131,,Ammar Mahmood,Ammar Mahmood,Right-hand bat,Right-arm offbreak,04/04/79,5.0,"300,586,29"
3132,,Ammar Hasan,Syed Ammar Hasan Zaidi,Right-hand bat,Legbreak,29/06/92,5.0,"165,392,163"
3133,,Amjad Ali,Amjad Ali Hazara,Right-hand bat,Right-arm medium,01/07/74,5.0,"247,373"
3134,,Amjad Ali,Amjad Ali,Right-hand bat,Right-arm fast-medium,15/12/80,5.0,"17,320"
3135,,Ameer Khan,Ameer Khan,Right-hand bat,Legbreak,18/12/82,5.0,"361,315,206,373,397"
3136,,Ameer Akbar,Ameer Akbar Babar,Right-hand bat,Right-arm medium,18/04/64,5.0,"320,232,167"
3137,,Ameeruddin,Mohammad Ameeruddin Ansari,Right-hand bat,Right-arm offbreak,30/04/66,5.0,"567,418,162"
3138,,Ameem Abbas,Ameem Abbas,Right-hand bat,Right-arm fast-medium,26/04/75,5.0,"17,320,146"
3139,,Amanullah,Amanullah,Right-hand bat,Right-arm fast-medium,11/12/73,5.0,"55,163"
3140,,Amad Butt,Amad Butt,Right-hand bat,Right-arm fast,10/05/95,5.0,"323,40"
3141,,Altaf Ahmed,Altaf Ahmed,Right-hand bat,Right-arm medium-fast,25/10/93,5.0,"342,390"
3142,,Ali Zubair,Ali Zubair,Right-hand bat,,01/11/92,5.0,"95,524"
3143,,Ali Zahid,Ali Zahid,Right-hand bat,Right-arm medium,04/10/89,5.0,"187,238,163"
3144,,Ali Waqas,Ali Waqas,Left-hand bat,Right-arm offbreak,26/12/89,5.0,"586,459"
3145,,Ali Shafiq,Ali Shafiq,Right-hand bat,Right-arm medium,16/11/96,5.0,"342,142"
3146,,Ali Sarfraz,Ali Sarfraz,Left-hand bat,Right-arm offbreak,21/12/87,5.0,"315,206,373,397"
3147,,Ali Raza,Syed Ali Raza Naqvi,Left-hand bat,Left-arm fast-medium,10/12/74,5.0,"418,162,419,448"
3148,,Ali Raza,Syed Ali Raza,Right-hand bat,,04/02/77,5.0,"350,320,557"
3149,,Ali Raza,Ali Raza,Left-hand bat,Right-arm fast-medium,28/05/87,5.0,"300,586,285,459"
3150,,Ali Naqvi,Syed Ali Urooj Naqvi,Right-hand bat,Right-arm offbreak,19/03/77,5.0,"208,495,449,418,317,162,419"
3151,,Ali Manzoor,Ali Manzoor,Right-hand bat,Slow left-arm orthodox,08/01/91,5.0,"476,187,401,238"
3152,,Ali Khan,Ali Shamsher Khan,Right-hand bat,Right-arm medium-fast,01/08/89,5.0,"285,334,40,95,524"
3153,,Ali Kamran,Ali Kamran,Right-hand bat,Right-arm medium,15/06/75,5.0,"320,414"
3154,,Ali Imran,Ali Imran,Right-hand bat,Right-arm medium,25/02/98,5.0,"315,184"
3155,,Ali Imran,Ali Imran Pasha,Right-hand bat,Right-arm fast-medium,18/07/85,5.0,"57,40,247,136,95,524"
3156,,Ali Hussain Rizvi,Ali Hussain Rizvi,Right-hand bat,Legbreak,06/01/74,5.0,"208,418,162"
3157,,Ali Hussain,Syed Ali Hussain,Left-hand bat,Right-arm offbreak,30/03/79,5.0,"320,557"
3158,,Ali Gauhar,Ali Gauhar,Right-hand bat,Right-arm fast-medium,25/10/69,5.0,"418,57,163"
3159,,Ali Azmat,Ali Azmat,Left-hand bat,Slow left-arm orthodox,01/01/79,5.0,"476,401,146,146"
3160,,Ali Asad,Ali Asad,Left-hand bat,Legbreak,25/12/88,5.0,"165,493,40"
3161,,Ali Abbas,Syed Ali Abbas Zaidi,Left-hand bat,Right-arm medium-fast,04/01/88,5.0,"401,146"
3162,,Aleem Moosa,Aleem Khan Moosa,Right-hand bat,Right-arm medium,21/12/73,5.0,"273,418,232"
3163,,Aleem Dar,Aleem Sarwar Dar,Right-hand bat,Legbreak,06/06/68,5.0,"266,17,320,167"
3164,,Alamgir Khan,Alamgir Khan,Left-hand bat,Slow left-arm orthodox,18/08/78,5.0,"315,285,40,373,397,90"
3165,,Akram Raza,Mohammad Akram Raza,Right-hand bat,Right-arm offbreak,22/11/64,5.0,"208,300,342,320,55,146"
3166,,Akif Ali,Akif Ali,Right-hand bat,Right-arm offbreak,12/10/81,5.0,"17,55"
3167,,Akhtar Waheed,Akhtar Waheed Kayani,Right-hand bat,Legbreak,31/10/92,5.0,"57,40"
3168,,Akhtar Sarfraz,Akhtar Sarfraz,Left-hand bat,Right-arm offbreak,20/02/76,5.0,"208,232,179"
3169,,Akhtar Ayub,Akhtar Ayub Awan,Right-hand bat,Right-arm medium-fast,10/12/87,5.0,"40,397"
3170,,Akbar Badshah,Akbar Badshah,Right-hand bat,Right-arm offbreak,15/12/85,5.0,"587,390"
3171,,Akbar-ur-Rehman,Akbar-ur-Rehman,Right-hand bat,Right-arm medium-fast,14/09/83,5.0,"165,493,232,235"
3172,,Ajmal Hussain,Ajmal Hussain,Right-hand bat,Right-arm fast-medium,10/10/65,5.0,"320,167"
3173,,Ajmal Shah,Ajmal Shah,Right-hand bat,Right-arm medium-fast,21/08/81,5.0,"373,397"
3174,,Aizaz Cheema,Aizaz Bin Ilyas Cheema,Right-hand bat,Right-arm medium-fast,05/09/79,5.0,"208,476,187,220,401,238,334,57,235"
3175,,Ahsan Raza,Ahsan Raza,Right-hand bat,,29/05/74,5.0,"300,342,320,55"
3176,,Ahsan Raza,Syed Ahsan Raza,Right-hand bat,,06/03/75,5.0,"475,350"
3177,,Ahsan Kareem,Mohammad Ahsan Kareem,Right-hand bat,Right-arm medium-fast,05/02/88,5.0,"300,206"
3178,,Ahsan Jamil,Mirza Ahsan Jamil Baig,Right-hand bat,Slow left-arm chinaman,06/10/92,5.0,"493,162"
3179,,Ahsan Ali,Ahsan Ali,Right-hand bat,Legbreak,10/12/93,5.0,"40,235,163"
3180,,Ahsan Ali,Ahsan Ali Shah,Right-hand bat,,07/02/76,5.0,"350,167"
3181,,Ahmer Saeed,Ahmer Saeed,Right-hand bat,Right-arm offbreak,21/11/78,5.0,"418,471"
3182,,Ahmed Zeeshan,Ahmed Zeeshan Malik,Right-hand bat,,26/10/79,5.0,"418,493,57"
3183,,Ahmed Shehzad,Ahmed Shehzad,Right-hand bat,Legbreak,23/11/91,5.0,"208,52,342,84,476,187,401,238,142,40,235"
3184,Shahbaz Ahmed,Ahmed Shahab,Ahmed Shahab Butt,Right-hand bat,Right-arm offbreak,01/05/69,5.0,"350,320"
3185,,Ahmed Saleem,Ahmed Saleem Khokhar,Right-hand bat,Right-arm medium,12/11/71,5.0,"335,240"
3186,,Ahmed Raza,Ahmed Raza,Right-hand bat,Slow left-arm orthodox,18/03/83,5.0,"415,170"
3187,,Ahmed Rasheed,Ahmed Rasheed,Right-hand bat,Legbreak,08/06/91,5.0,"415,162"
3188,,Ahmed Munir,Ahmed Munir,Right-hand bat,Legbreak,03/01/69,5.0,"320,385"
3189,,Ahmed Kundi,Ahmed Kundi,Right-hand bat,Right-arm offbreak,01/09/79,5.0,"179,471"
3190,,Ahmed Jamal,Ahmed Jamal,Right-hand bat,,03/09/88,5.0,"445,232,162"
3191,,Ahmed Iqbal,Ahmed Iqbal,Right-hand bat,Slow left-arm orthodox,28/03/89,5.0,"165,128,392,40"
3192,,Ahmed Hayat,Ahmed Hayat Gondal,Right-hand bat,Right-arm fast,01/10/77,5.0,"586,55"
3193,,Ahmed Hayat,Ahmed Hayat,Right-hand bat,Right-arm fast-medium,15/03/69,5.0,"419,55,557"
3194,,Ahmed Dar,Ahmed Dar,Left-hand bat,Right-arm offbreak,02/07/82,5.0,"320,401,238"
3195,,Ahmed Butt,Ahmed Butt,Right-hand bat,,26/01/81,5.0,"17,95,524"
3196,,Agha Shakeel,Agha Shakeel Ahmed Khan,Right-hand bat,Slow left-arm orthodox,04/11/79,5.0,"471,146"
3197,,Agha Salman,Agha Salman,Right-hand bat,Right-arm offbreak,23/11/93,5.0,"187,220,238"
3198,,Agha Sabir,Agha Sabir Ali,Left-hand bat,Slow left-arm orthodox,08/04/81,5.0,"418,162,57"
3199,,Aftab Alam,Aftab Alam Khan,Right-hand bat,Right-arm offbreak,27/04/84,5.0,"342,179,390"
3200,,Afsar Nawaz,Afsar Nawaz Khan,Right-hand bat,Right-arm medium,07/10/76,5.0,"165,128,392,493,162,448,304"
3201,,Afaq Raheem,Afaq Raheem,Right-hand bat,Right-arm offbreak,19/10/85,5.0,"206,90"
3202,,Afaq Ahmed,Afaq Ahmed,Right-hand bat,Right-arm medium-fast,07/01/90,5.0,"587,390"
3203,,Adnan Usman,Adnan Usman Khan,Right-hand bat,Right-arm medium,01/05/74,5.0,"320,491,146"
3204,,Adnan Sabri,Adnan Sabri,Right-hand bat,Right-arm medium,01/01/66,5.0,"418,486"
3205,,Adnan Raza,Adnan Raza Ali,Left-hand bat,Right-arm offbreak,05/12/87,5.0,"476,187,401,238,90"
3206,,Adnan Rasool,Adnan Rasool,Right-hand bat,Right-arm offbreak,01/05/81,5.0,"91,300,187,220,232,304,459"
3207,,Adnan Raees,Adnan Raees,Left-hand bat,Right-arm medium,10/03/81,5.0,"495,502,445,587,304"
3208,,Adnan Naeem,Mohammad Adnan Naeem,Right-hand bat,Right-arm medium,20/11/74,5.0,"320,57,471"
3209,,Adnan Malik,Mohammad Adnan Malik,Left-hand bat,Slow left-arm orthodox,05/10/76,5.0,"418,373"
3210,,Adnan Kaleem,Mohammad Adnan Kaleem,Right-hand bat,Slow left-arm orthodox,06/07/78,5.0,"165,392"
3211,,Adnan Ghaus,Adnan Ghaus,Right-hand bat,Right-arm fast-medium,27/11/90,5.0,"6,446,95"
3212,,Adnan Butt,Adnan Butt,Right-hand bat,Legbreak,10/05/85,5.0,"320,95"
3213,,Adnan Akmal,Adnan Akmal,Right-hand bat,,13/03/85,5.0,"208,475,187,415,459,90"
3214,,Adil Raza,Adil Raza,Right-hand bat,Right-arm bowler,10/12/91,5.0,"40,459"
3215,,Adil Nisar,Adil Nisar,Left-hand bat,Legbreak,01/06/78,5.0,"273,449,320,146"
3216,,Adil Gulbahar,Adil Gulbahar,Right-hand bat,Right-arm offbreak,23/03/85,5.0,"373,397"
3217,,Adil Amin,Adil Amin,Right-hand bat,Right-arm offbreak,13/12/90,5.0,"40,587,390"
3218,,Adeel Malik,Adeel Malik,Right-hand bat,Right-arm medium-fast,23/12/85,5.0,"418,165"
3219,,Adeel Malik,Adeel Malik,Right-hand bat,Legbreak,17/10/85,5.0,"201,558,57,95,524"
3220,,Adeel Basit,Adeel Basit,Right-hand bat,Right-arm offbreak,02/10/84,5.0,"350,461"
3221,,Abid Hasan,Syed Abid Hasan,Right-hand bat,Right-arm fast-medium,29/08/95,5.0,"373,397"
3222,,Abid Baloch,Abid Rasheed Baloch,Right-hand bat,Slow left-arm orthodox,24/04/66,5.0,"273,247"
3223,,Abid Ali,Abid Ali,Right-hand bat,Legbreak,16/10/87,5.0,"315,476,401,238,334,40,90"
3224,,Abid Ali,Abid Ali,Right-hand bat,Right-arm offbreak,31/03/79,5.0,"273,543"
3225,,Abdur Rehman,Abdur Rehman,Left-hand bat,Slow left-arm orthodox,01/03/80,5.0,"208,17,342,334,40,309,95,524,172"
3226,,Abdur Rehman,Abdur Rehman,Right-hand bat,Right-arm medium,02/11/78,5.0,"415,170"
3227,,Abdur Rehman,Abdur Rehman,Right-hand bat,Right-arm offbreak,12/12/69,5.0,"320,557"
3228,,Abdur Rauf,Abdur Rauf Khan,Right-hand bat,Right-arm fast-medium,09/12/78,5.0,"208,335,170,212,557"
3229,,Connor Williams,Connor Cecil Williams,Left-hand bat,Slow left-arm orthodox,07/08/73,2.0,"129,254"
3230,,Chethan William,Chethan John William,Right-hand bat,Right-arm medium,04/04/85,2.0,"103,35"
3231,,Abdul Waheed,Abdul Waheed,Right-hand bat,Right-arm fast-medium,19/04/64,5.0,"17,167"
3232,,Abdul Wahab Dar,Abdul Wahab Dar,Left-hand bat,Legbreak googly,09/11/93,5.0,"476,401"
3233,,Abdul Rehman Muzammil,Abdul Rehman Muzammil,Right-hand bat,Right-arm offbreak,31/07/89,5.0,"415,170"
3234,,Abdul Rehman Afzal,Abdul Rehman Afzal,Right-hand bat,,04/10/92,5.0,"415,170"
3235,,Abdul Rehman,Abdul Rehman,Right-hand bat,Right-arm offbreak,15/05/92,5.0,"300,342"
3236,Abdul Razzaq,Abdul Razzaq,Abdul Razzaq,Right-hand bat,Right-arm fast-medium,02/12/79,5.0,"208,411,547,530,317,320,187,220,365,594,579,57,171,366,90"
3237,,Atul Wassan,Atul Satish Wassan,Right-hand bat,Right-arm fast-medium,23/03/68,2.0,"129,221"
3238,,Deepak Wassalwar,Deepak C Wassalwar,,,25/11/72,2.0,"230,185"
3239,Washington Sundar,Washington Sundar,Washington Sundar,Left-hand bat,Right-arm offbreak,05/10/99,2.0,"129,339,298"
3240,,Sudhir Wankhede,Sudhir Vijay Wankhede,Right-hand bat,,25/10/74,2.0,"230,185"
3241,AV Wankhade,Apoorv Wankhade,Apoorv Vijay Wankhade,Right-hand bat,Right-arm medium,14/03/92,2.0,"149,340,185"
3242,,Abdul Rauf,Abdul Rauf,Right-hand bat,,05/12/88,5.0,"57,40,459"
3243,,Abdul Mateen,Abdul Mateen,Right-hand bat,Right-arm fast-medium,16/07/73,5.0,"418,162"
3244,,Abdul Mannan,Haafiz Abdul Mannan,Left-hand bat,Legbreak,14/08/88,5.0,"300,586,55"
3245,,Akshay Wakhare,Akshay Anil Wakhare,Right-hand bat,Right-arm offbreak,03/10/85,2.0,"340,185"
3246,,Kshemal Waingankar,Kshemal Makarand Waingankar,Right-hand bat,Right-arm medium-fast,05/04/85,2.0,"149,425"
3247,,Praful Waghela,Praful Giju Waghela,Left-hand bat,Legbreak googly,19/11/84,2.0,"339,425"
3248,SB Wagh,Shrikant Wagh,Shrikant Bhaskar Wagh,Left-hand bat,Left-arm medium-fast,09/10/88,2.0,"292,541,526,185"
3249,,Jitin Wadhawan,Jitin Wadhawan,Right-hand bat,Right-arm offbreak,15/09/94,2.0,"97,563"
3250,,Abdul Hameed,Abdul Hameed,Left-hand bat,Left-arm bowler,06/11/81,5.0,"247,136"
3251,,Abdul Hameed,Abdul Hameed,Right-hand bat,Right-arm medium-fast,15/06/76,5.0,"247,136"
3252,,Abdul Ghaffar,Abdul Ghaffar,Right-hand bat,Legbreak,13/05/92,5.0,"247,136"
3253,,Abdul Basit,Abdul Basit Niazi,Right-hand bat,Legbreak,06/11/68,5.0,"449,317,385,373,55"
3254,,Abdul Ameer,Abdul Ameer,Left-hand bat,Left-arm medium-fast,20/03/92,5.0,"342,165,128,392,493,40"
3255,,Abdullah Shafique,Abdullah Shafique,Right-hand bat,Right-arm offbreak,20/11/99,5.0,"142,40"
3256,,Abdullah Khan,Abdullah Khan,Right-hand bat,Right-arm medium,15/02/65,5.0,"418,486,419"
3257,,Aariz Kamal,Aariz Kamal,Right-hand bat,Right-arm offbreak,18/01/83,5.0,"165,128,392"
3258,,Aaqib Javed,Aaqib Javed,Right-hand bat,Right-arm fast-medium,05/08/72,5.0,"208,266,547,449,335,486,240"
3259,,Aamer Yousuf,Aamer Yousuf,Right-hand bat,Right-arm medium-fast,01/01/85,5.0,"162,40"
3260,,Aamer Yamin,Aamer Yamin,Right-hand bat,Right-arm medium,26/06/90,5.0,"208,184,220,415,170,162,309"
3261,,Aamer Sohail,Mohammad Aamer Sohail Ali,Left-hand bat,Slow left-arm orthodox,14/09/66,5.0,"208,266,342,418,320,373,55,172"
3262,,Aamer Sohail,Aamer Sohail,Left-hand bat,Slow left-arm orthodox,10/10/72,5.0,"350,162"
3263,,Aamer Sajjad,Aamer Sajjad,Right-hand bat,Right-arm offbreak,05/02/81,5.0,"320,476,491,334,146"
3264,,Aamer Nazir,Mohammad Aamer Nazir Sheikh,Right-hand bat,Right-arm medium,06/04/66,5.0,"300,449"
3265,,Aamer Nazir,Aamer Nazir,Right-hand bat,Right-arm fast-medium,02/01/71,5.0,"208,266,17,449,320"
3266,,Aamer Khan,Aamer Khan,Right-hand bat,,11/07/72,5.0,"17,414"
3267,,Aamer Ishaq,Aamer Ishaq,Right-hand bat,Right-arm offbreak,30/10/71,5.0,"449,419"
3268,,Aamer Iqbal,Iqbal Ahmed Aamer,Right-hand bat,,02/06/73,5.0,"273,418,165,392,162"
3269,,Aamer Hanif,Aamer Hanif,Right-hand bat,Right-arm medium,04/10/67,5.0,"208,266,418,486"
3270,,Aamer Gul,Aamer Gul,Right-hand bat,Right-arm offbreak,27/12/74,5.0,"350,320,232"
3271,,Aamer Bashir,Aamer Bashir,Right-hand bat,Right-arm medium,01/05/72,5.0,"350,415,170,162,179,373,212,163"
3272,,Aaley Haider,Syed Aaley Haider,Right-hand bat,Right-arm offbreak,04/12/73,5.0,"266,300,449,418,373"
3273,Yuvraj Singh,Yuvraj Singh,Yuvraj Singh,Left-hand bat,Slow left-arm orthodox,12/12/81,2.0,"129,411,566,292,523,523,340,541,457,298,261,246"
3274,,Yusuf Ali Khan,Yusuf Ali Khan,Right-hand bat,,01/05/64,2.0,"230,325"
3275,,Tinu Yohannan,Tinu Yohannan,Right-hand bat,Right-arm medium-fast,18/02/79,2.0,"129,80,298"
3276,,Yogesh Sharma,Yogesh Sharma,Right-hand bat,Slow left-arm orthodox,15/09/98,2.0,"188,339"
3277,VS Yeligati,Vikrant Yeligati,Vikrant Shyam Yeligati,Right-hand bat,Right-arm offbreak,23/04/85,2.0,"425,340,551"
3278,,Yashu Sharma,Yashu Sharma,Left-hand bat,Right-arm offbreak,19/09/98,2.0,"556,15"
3279,Yashpal Singh,Yashpal Singh,Yashpal Singh,Right-hand bat,Right-arm medium,27/11/81,2.0,"599,149,427,550"
3280,,Anand Yalvigi,Anand Ramrao Yalvigi,Right-hand bat,Right-arm offbreak,09/02/75,2.0,"103,591,425"
3281,DH Yagnik,Dishant Yagnik,Dishant Harendra Yagnik,Left-hand bat,,22/06/83,2.0,"438,526"
3282,,Vishal Singh Yadav,Vishal Singh Yadav,Left-hand bat,Slow left-arm orthodox,14/12/67,2.0,"595,325"
3283,,Vivek Yadav,Vivek Yadav,Right-hand bat,Legbreak,09/12/84,2.0,"566,438"
3284,,Vijendra Yadav,Vijendra Yadav,Right-hand bat,Right-arm medium,21/07/73,2.0,"230,438"
3285,,Vijay Yadav,Vijay Yadav,Right-hand bat,,14/03/67,2.0,"129,556"
3286,UT Yadav,Umesh Yadav,Umeshkumar Tilak Yadav,Right-hand bat,Right-arm fast-medium,25/10/87,2.0,"129,566,149,298,185"
3287,,Upendra Yadav,Upendra Diwansingh Yadav,Right-hand bat,Right-arm offbreak,08/10/96,2.0,"325,8"
3288,,Tejashwi Yadav,Tejashwi Prasad  Yadav,Right-hand bat,Right-arm bowler,09/11/89,2.0,"566,188"
3289,,Shamsher Yadav,Shamsher Umedsingh Yadav,Right-hand bat,Right-arm offbreak,12/12/94,2.0,"556,15"
3290,,Salil Yadav,Salil Girishbhai Yadav,Right-hand bat,Legbreak,03/04/82,2.0,"352,431"
3291,SA Yadav,Suryakumar Yadav,Suryakumar Ashok Yadav,Right-hand bat,"Right-arm medium, Right-arm offbreak",14/09/90,2.0,"149,425,340"
3292,,Satyendra Yadav,Satyendra Yadav,Right-hand bat,Right-arm medium,28/01/70,2.0,"230,325"
3293,,Rahul Yadav,Rahul Mahesh Yadav,Right-hand bat,,15/01/89,2.0,"221,188,149"
3294,,Ranjit Yadav,Ranjit Yadav,Left-hand bat,Slow left-arm orthodox,10/06/78,2.0,"153,325"
